period_nm,fill,gap_nm,remaining_air_gap_nm,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
550.5,0.735,145.8825,113.8825,0.0,1,306.52538424696195,1.5457068442915412e-09,978.034686218557,99153790183.11028,1.965313781443001
550.5,0.735,145.8825,113.8825,0.0,2,307.0262710274204,0.2708109625465556,976.4391073011001,566.8645540422666,66.0260996842051
550.5,0.735,145.8825,113.8825,0.0,3,307.0262711409635,0.27080070307119675,976.4391069399976,566.8860303147784,66.025935511295
550.5,0.735,145.8825,113.8825,0.0,4,307.4510205733232,1.0256553362015761,975.09013774278,149.8802812804255,73.15241726258722
550.5,0.735,145.8825,113.8825,0.0,5,307.4510519964058,1.025753851867009,975.0900380835408,149.86590176425065,73.15293360399862
550.5,0.735,145.8825,113.8825,0.0,6,308.1481422489067,2.4371438372313827,972.8841972308326,63.21911278715616,79.10731880230425
550.5,0.735,145.8825,113.8825,0.0,7,308.1481936931594,2.437082501242438,972.8840348112517,63.22071442720215,79.10737119588313
550.5,0.735,145.8825,113.8825,0.0,8,309.1460176816975,4.100673680293381,969.7438778223949,37.69454018828191,84.4933376776207
550.5,0.74,143.13,111.13,0.0,1,306.07324129357,1.9557394475770163e-10,979.4794760004983,782500045373.5465,0.5205239995017337
550.5,0.74,143.13,111.13,0.0,2,307.0262710239838,0.2708110045063911,976.4391073120296,566.8644662051353,66.02610034622619
550.5,0.74,143.13,111.13,0.0,3,307.02627113569923,0.27080080268035917,976.4391069567397,566.8858217863168,66.02593709210113
550.5,0.74,143.13,111.13,0.0,4,307.4510205181524,1.0256532704029302,975.0901379177559,149.8805831318461,73.15240834114564
550.5,0.74,143.13,111.13,0.0,5,307.4510520746736,1.0257530696713835,975.090037835312,149.8660160837591,73.15293053937818
550.5,0.74,143.13,111.13,0.0,6,308.14814198675833,2.4371444576695205,972.8841980584865,63.21909663931451,79.107319083954
550.5,0.74,143.13,111.13,0.0,7,308.14819390893155,2.437083120069958,972.8840341300167,63.22069841837934,79.10737297684376
550.5,0.74,143.13,111.13,0.0,8,309.1460159895725,4.10067046123249,969.7438831303328,37.694569572490856,84.49332898420708
550.5,0.745,140.3775,108.3775,0.0,1,305.6356796625266,7.843278804424335e-10,980.8817423771383,194839229411.3782,0.8817423771382664
550.5,0.745,140.3775,108.3775,0.0,2,307.0262710275953,0.2708109414880841,976.4391073005438,566.8645981224225,66.0260993470481
550.5,0.745,140.3775,108.3775,0.0,3,307.0262711430887,0.2708006865249187,976.4391069332389,566.8860649561843,66.02593525266398
550.5,0.745,140.3775,108.3775,0.0,4,307.45102050995246,1.025655767293417,975.0901379437623,149.88021825357592,73.1524188878771
550.5,0.745,140.3775,108.3775,0.0,5,307.45105204961925,1.0257543536856797,975.0900379147727,149.8658284729206,73.15293589666734
550.5,0.745,140.3775,108.3775,0.0,6,308.1481422248084,2.4371437506941205,972.8841973069158,63.21911502697472,79.10731857235288
550.5,0.745,140.3775,108.3775,0.0,7,308.1481937301251,2.4370822583296414,972.8840346945436,63.22072073622326,79.10737087919323
550.5,0.745,140.3775,108.3775,0.0,8,309.1460178656835,4.100676351655781,969.7438772452589,37.69451565482068,84.49334108135977
550.8,0.735,145.962,113.96199999999999,0.0,1,306.381815230723,3.325481363695086e-10,978.4929884766142,460657844268.12866,1.5070115233858132
550.8,0.735,145.962,113.96199999999999,0.0,2,306.8591989964262,0.2709691662548348,976.970737655779,566.2253075463176,65.49936958085897
550.8,0.735,145.962,113.96199999999999,0.0,3,306.8591992391248,0.2709445151495559,976.9707368830813,566.2768243707475,65.49897523778675
550.8,0.735,145.962,113.96199999999999,0.0,4,307.2841741945894,1.026141411504519,975.6195833572435,149.72798619639187,72.62738680801705
550.8,0.735,145.962,113.96199999999999,0.0,5,307.28422633459024,1.026317842638561,975.6194178140705,149.70227232169768,72.62829826070306
550.8,0.735,145.962,113.96199999999999,0.0,6,307.9816987180029,2.4383774294962364,973.4099761378964,63.152999817102,78.58608401499987
550.8,0.735,145.962,113.96199999999999,0.0,7,307.98176385058014,2.4385213763692555,973.409770279278,63.14928522569238,78.58654532846641
550.8,0.735,145.962,113.96199999999999,0.0,8,308.9798048872444,4.102829178153188,970.265542466126,37.65448078273709,83.97629089891062
550.8,0.74,143.208,111.208,0.0,1,305.92835727531053,1.2449206911187149e-09,979.9433457886719,122870621180.0513,0.05665421132812298
550.8,0.74,143.208,111.208,0.0,2,306.8591990019114,0.2709690570993927,976.9707376383153,566.225535651021,65.49936784876124
550.8,0.74,143.208,111.208,0.0,3,306.8591992403661,0.2709445147603197,976.9707368791294,566.2768251865458,65.49897523548202
550.8,0.74,143.208,111.208,0.0,4,307.28417409201637,1.0261414506680102,975.6195836829104,149.7279804319262,72.62738664955177
550.8,0.74,143.208,111.208,0.0,5,307.2842264121142,1.0263203734470105,975.619417567934,149.70190320789703,72.6283092150461
550.8,0.74,143.208,111.208,0.0,6,307.98169886428633,2.4383774533233655,973.4099756755517,63.15299922998495,78.58608451771981
550.8,0.74,143.208,111.208,0.0,7,307.9817637400801,2.438520393542067,973.409770628525,63.14931065487665,78.58654323038682
550.8,0.74,143.208,111.208,0.0,8,308.97980353208766,4.102827681576433,970.2655467216206,37.654494352705555,83.9762850783005
550.8,0.745,140.45399999999998,108.45399999999998,0.0,1,305.491519950542,6.2012489809767e-10,981.3446148964638,246314509292.9545,1.3446148964637814
550.8,0.745,140.45399999999998,108.45399999999998,0.0,2,306.85919900654187,0.2709689904646763,976.970737623573,566.2256749016161,65.49936679545289
550.8,0.745,140.45399999999998,108.45399999999998,0.0,3,306.85919924714926,0.27094439848619506,976.9707368575332,566.2770682132852,65.49897339323451
550.8,0.745,140.45399999999998,108.45399999999998,0.0,4,307.2841740847138,1.0261441891336278,975.619583706096,149.72758085009156,72.62739821647887
550.8,0.745,140.45399999999998,108.45399999999998,0.0,5,307.2842263563181,1.0263219754215054,975.6194177450852,149.70166951268774,72.62831581754271
550.8,0.745,140.45399999999998,108.45399999999998,0.0,6,307.98169885460925,2.4383764156826424,973.4099757061371,63.15302610249111,78.58608263914955
550.8,0.745,140.45399999999998,108.45399999999998,0.0,7,307.9817638290891,2.4385198219618225,973.4097703472025,63.149325475097754,78.58654249248373
550.8,0.745,140.45399999999998,108.45399999999998,0.0,8,308.97980400089295,4.102838849021179,970.2655452494677,37.6543919187329,83.97629836486504
551.0,0.735,146.01500000000001,114.01500000000001,0.0,1,306.2855022560658,1.1582194969057256e-09,978.8006803840248,132222563630.78484,1.1993196159752415
551.0,0.735,146.01500000000001,114.01500000000001,0.0,2,306.7479189039015,0.27107659986991633,977.3251569928971,565.7956442037104,65.1482470100674
551.0,0.735,146.01500000000001,114.01500000000001,0.0,3,306.747918940355,0.27103798967926207,977.3251568767531,565.8762435910755,65.14762850398321
551.0,0.735,146.01500000000001,114.01500000000001,0.0,4,307.1730438010623,1.0264809958873558,975.9725472335317,149.62432087479726,72.2774308443368
551.0,0.735,146.01500000000001,114.01500000000001,0.0,5,307.1731111894321,1.0267019510783664,975.9723331223464,149.59215323726707,72.27857874284585
551.0,0.735,146.01500000000001,114.01500000000001,0.0,6,307.8708058745125,2.4392270316937226,973.7605913897363,63.10827198006589,78.2385457246618
551.0,0.735,146.01500000000001,114.01500000000001,0.0,7,307.8709429732169,2.4394505155693698,973.7601577622097,63.1025185811895,78.2393753039727
551.0,0.735,146.01500000000001,114.01500000000001,0.0,8,308.8692337034872,4.104213192635956,970.6128849589438,37.62831256642325,83.63196761191621
551.0,0.74,143.26,111.25999999999999,0.0,1,305.83264385534375,1.0984996401558143e-09,980.2500289727061,139204708256.41943,0.25002897270610447
551.0,0.74,143.26,111.25999999999999,0.0,2,306.74791888701026,0.27107683794896353,977.3251570467141,565.7951472503944,65.14825077077558
551.0,0.74,143.26,111.25999999999999,0.0,3,306.747918927829,0.27103823059149507,977.325156916662,565.8757405890741,65.14763232447834
551.0,0.74,143.26,111.25999999999999,0.0,4,307.173043720234,1.0264759619180446,975.9725474903454,149.62505461221855,72.27740929036167
551.0,0.74,143.26,111.25999999999999,0.0,5,307.173111366111,1.0266967611037723,975.9723325609896,149.59290951491752,72.27855734807912
551.0,0.74,143.26,111.25999999999999,0.0,6,307.8708059710442,2.4392291039000966,973.7605910844175,63.10821838727406,78.23854971809679
551.0,0.74,143.26,111.25999999999999,0.0,7,307.8709427144819,2.439452638812732,973.7601585805587,63.10246360518008,78.23937826927423
551.0,0.74,143.26,111.25999999999999,0.0,8,308.86923090237775,4.104193400300915,970.6128937613516,37.62849368644906,83.63193790523896
551.0,0.745,140.505,108.505,0.0,1,305.39575868375766,1.0824605709827421e-09,981.6523297248538,141065534796.56796,1.6523297248537574
551.0,0.745,140.505,108.505,0.0,2,306.74791889384335,0.27107674333033527,977.325157024943,565.7953447523143,65.1482492765567
551.0,0.745,140.505,108.505,0.0,3,306.747918933797,0.2710381159964201,977.3251568976475,565.8759798526797,65.14763050720907
551.0,0.745,140.505,108.505,0.0,4,307.17304376459776,1.026478300157718,975.9725473493895,149.62471379930815,72.27741932360033
551.0,0.745,140.505,108.505,0.0,5,307.17311128817164,1.0266987228413984,975.9723328086243,149.5926236462373,72.27856539972205
551.0,0.745,140.505,108.505,0.0,6,307.870805922955,2.4392281148488615,973.7605912365183,63.108243966356376,78.23854780570984
551.0,0.745,140.505,108.505,0.0,7,307.8709428287136,2.4394517973380636,973.760158219257,63.10248539542024,78.23937713089127
551.0,0.745,140.505,108.505,0.0,8,308.869232277931,4.104202653444953,970.6128894387143,37.62840901857938,83.63195199994695
551.2,0.735,146.068,114.06800000000001,0.0,1,306.1891833229996,1.1710727393715524e-09,979.108584916105,130730215565.99199,0.8914150838950263
551.2,0.735,146.068,114.06800000000001,0.0,2,306.636719283065,0.2711698237253858,977.6795769956472,565.3960958310697,64.79689495158468
551.2,0.735,146.068,114.06800000000001,0.0,3,306.63671969846274,0.27114608899968323,977.6795756711944,565.4455884459041,64.79651612787296
551.2,0.735,146.068,114.06800000000001,0.0,4,307.06201439177204,1.0268645653292388,976.3254455092025,149.51436867106239,71.92772517725692
551.2,0.735,146.068,114.06800000000001,0.0,5,307.06205668646624,1.0270203361856376,976.3253110302421,149.49171202728925,71.92851781376145
551.2,0.735,146.068,114.06800000000001,0.0,6,307.7600752253993,2.440159243751505,974.1109459387676,63.06147355208024,77.89141291470627
551.2,0.735,146.068,114.06800000000001,0.0,7,307.7601185562794,2.4403025084865853,974.1108087894685,63.057780231342,77.89180442466306
551.2,0.735,146.068,114.06800000000001,0.0,8,308.75901663996035,4.105620731632723,970.959362620279,37.601989665174585,83.2885291225337
551.2,0.74,143.312,111.31200000000001,0.0,1,305.73685084906276,1.6026289066508516e-09,980.5571594246669,95386040268.0452,0.5571594246669065
551.2,0.74,143.312,111.31200000000001,0.0,2,306.63671928939834,0.27116974635380836,977.6795769754542,565.3962571645336,64.79689373253626
551.2,0.74,143.312,111.31200000000001,0.0,3,306.636719701259,0.27114601784679015,977.6795756622787,565.4457368326956,64.79651499709354
551.2,0.74,143.312,111.31200000000001,0.0,4,307.0620144780495,1.0268659469497265,976.3254452348773,149.51416754551443,71.92773129368112
551.2,0.74,143.312,111.31200000000001,0.0,5,307.06205657547076,1.027021954010275,976.32531138316,149.49147648522356,71.92852430367772
551.2,0.74,143.312,111.31200000000001,0.0,6,307.7600751201274,2.4401586875172354,974.1109462719704,63.061487905374925,77.89141159301465
551.2,0.74,143.312,111.31200000000001,0.0,7,307.76011871065936,2.4403017643149583,974.1108083008307,63.05779949248486,77.8918035867386
551.2,0.74,143.312,111.31200000000001,0.0,8,308.7590196726376,4.105626593465957,970.9593530833711,37.601936348037945,83.28854481745475
551.2,0.745,140.556,108.55600000000001,0.0,1,305.2997260643645,1.3570991524233378e-09,981.9611103640381,112482468771.42265,1.9611103640380634
551.2,0.745,140.556,108.55600000000001,0.0,2,306.6367192856535,0.2711697908745745,977.679576987394,565.396164330642,64.79689443367604
551.2,0.745,140.556,108.55600000000001,0.0,3,306.63671970280615,0.2711460118217719,977.6795756573459,565.4457494000737,64.79651490550168
551.2,0.745,140.556,108.55600000000001,0.0,4,307.0620143973638,1.0268664705873565,976.325445491423,149.51409126335952,71.92773325290719
551.2,0.745,140.556,108.55600000000001,0.0,5,307.0620566331125,1.027021254140604,976.3253111998843,149.49157838513156,71.92852152661399
551.2,0.745,140.556,108.55600000000001,0.0,6,307.7600751843138,2.4401585525133735,974.11094606881,63.06149140745785,77.89141155499219
551.2,0.745,140.556,108.55600000000001,0.0,7,307.7601186507324,2.4403022293680903,974.1108084905092,63.05778746315904,77.89180422554935
551.2,0.745,140.556,108.55600000000001,0.0,8,308.7590169393296,4.105629566827625,970.9593616788477,37.60190878324957,83.28853940565455
551.5,0.735,146.1475,114.14750000000001,0.0,1,306.0451060322143,1.629075058039652e-09,979.5695212601895,93932168601.3945,0.43047873981049634
551.5,0.735,146.1475,114.14750000000001,0.0,2,306.47007166867775,0.2712929732102898,978.2112046624349,564.8323066427541,64.26960004715218
551.5,0.735,146.1475,114.14750000000001,0.0,3,306.4700717198556,0.2713222911512669,978.2112044990822,564.7712733433192,64.27006951541235
551.5,0.735,146.1475,114.14750000000001,0.0,4,306.8955927082014,1.0273766061185934,976.8548819957963,149.35885773555148,71.40280816857522
551.5,0.735,146.1475,114.14750000000001,0.0,5,306.8956494813017,1.0275551815660107,976.8547012859025,149.33292877448574,71.40374288679796
551.5,0.735,146.1475,114.14750000000001,0.0,6,307.5940305794672,2.4414804971163035,974.6367880912057,62.99334173317676,77.37026543034663
551.5,0.735,146.1475,114.14750000000001,0.0,7,307.5941297407382,2.441636658175287,974.6364738907274,62.98933314070839,77.37085600368204
551.5,0.735,146.1475,114.14750000000001,0.0,8,308.59344226300374,4.107704654816077,971.4803263528104,37.56275927739759,82.77209877638919
551.5,0.74,143.39000000000001,111.39000000000001,0.0,1,305.59233918494556,3.059216860851619e-10,981.0208554297709,499461713707.79407,1.0208554297709043
551.5,0.74,143.39000000000001,111.39000000000001,0.0,2,306.47007166841445,0.27129297444444456,978.2112046632753,564.8323040727571,64.26960006607217
551.5,0.74,143.39000000000001,111.39000000000001,0.0,3,306.47007172089656,0.27132227736765396,978.2112044957595,564.7713020365367,64.27006929809167
551.5,0.74,143.39000000000001,111.39000000000001,0.0,4,306.89559272066197,1.0273765335700926,976.854881956134,149.3588682886361,71.40280790138281
551.5,0.74,143.39000000000001,111.39000000000001,0.0,5,306.89564946779893,1.027555462490353,976.8547013288819,149.33288794164733,71.40374403133148
551.5,0.74,143.39000000000001,111.39000000000001,0.0,6,307.5940305648541,2.4414805188352107,974.6367881375083,62.99334116980832,77.3702654228843
551.5,0.74,143.39000000000001,111.39000000000001,0.0,7,307.5941297594705,2.441636526591601,974.6364738313725,62.98933653914002,77.37085582872422
551.5,0.74,143.39000000000001,111.39000000000001,0.0,8,308.5934425725906,4.107704363327234,971.4803253782026,37.562761980590835,82.77209943845821
551.5,0.745,140.6325,108.6325,0.0,1,306.47007166752104,0.2712929899291754,978.2112046661268,564.8322718318839,64.26960031111786
551.5,0.745,140.6325,108.6325,0.0,2,306.4700717188555,0.27132230979730043,978.2112045022742,564.7712345288031,64.27006981069394
551.5,0.745,140.6325,108.6325,0.0,3,305.1563298307819,1.1672422381156729e-09,982.4225444258151,130716795480.00606,2.42254442581509
551.5,0.745,140.6325,108.6325,0.0,4,306.89559272040276,1.0273762390401728,976.854881956959,149.35891110695738,71.40280665551903
551.5,0.745,140.6325,108.6325,0.0,5,306.89564947579163,1.0275547635884628,976.8547013034411,149.33298951582876,71.40374110276187
551.5,0.745,140.6325,108.6325,0.0,6,307.59403056158055,2.4414806444288573,974.6367881478809,62.99333792866028,77.37026563596595
551.5,0.745,140.6325,108.6325,0.0,7,307.5941297476673,2.441636820218717,974.6364738687719,62.989328961731836,77.37085631376675
551.5,0.745,140.6325,108.6325,0.0,8,308.5934423613976,4.107703348756229,971.4803260430576,37.56277123259601,82.77209770390165
