"design_id","period_nm","radius_nm","axis_gap_nm","kx_norm","ky_norm","mode_index","freq_thz_real","freq_thz_imag","wavelength_nm","q_value","particle_count","top_count","sio2_count","side_count","score"
"smallgap_P590_G80","590.0","255.0","80.0","0.0","0.0","1","307.88322603936086","0.007060256881137497","973.7213093956391","21803.96770420037","0","0","0","0","20.924548484025415"
"smallgap_P600_G80","600.0","260.0","80.0","0.0","0.0","1","303.1429537665027","0.008170203842498582","988.9474727191466","18551.737484789403","0","0","0","0","23.87393435828149"
"smallgap_P600_G90","600.0","255.0","90.0","0.0","0.0","1","304.9600660365689","0.009053390154807951","983.0548041790192","16842.3132562455","0","0","0","0","18.14919721624898"
"smallgap_P600_G100","600.0","250.0","100.0","0.0","0.0","1","306.9240624657728","0.010167035884528755","976.7642705870672","15094.07785866189","0","0","0","0","18.52050306953212"
"smallgap_P600_G110","600.0","245.0","110.0","0.0","0.0","1","309.0240885702405","0.011548843310644763","970.1265017463448","13379.00602934875","0","0","0","0","25.36780285583345"
"focus_P610_G130","610.0","240.0","130.0","0.0","0.0","1","308.60064065050847","0.01721408876521415","971.4576657004295","8963.606638131256","0","0","0","0","24.73240314133455"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","12","308.1879357762163","0.02567589129632958","972.7585774729595","6001.504139026176","0","0","0","0","24.128382087230925"
"clean_P680_rho0p32","680.0","217.6","244.8","0.0","0.0","1","303.3886595254036","0.23351985188771834","988.1465525737541","649.5992890387747","0","0","0","0","28.89597041009444"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","4","305.1366316734749","0.8072817725528607","982.4859649129455","188.99016554563332","0","0","0","0","25.38020809118139"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","5","305.1366310475728","0.807286303431628","982.4859669282393","188.98910445432568","0","0","0","0","25.38021985994344"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","5","305.1366306669771","0.807288072833679","982.4859681536901","188.98868999507854","0","0","0","0","25.380224895086034"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","5","305.1366304222204","0.8072892688281348","982.4859689417636","188.98840985781854","0","0","0","0","25.3802282581741"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","5","305.1366303603993","0.8072894857053946","982.4859691408165","188.98835904804122","0","0","0","0","25.380228924269492"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","5","305.1366299585102","0.8072923179985486","982.4859704348285","188.98769575499588","0","0","0","0","25.3802363152711"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","5","305.1366272160284","0.8073088762603571","982.4859792651346","188.98381783530758","0","0","0","0","25.38028079184285"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","5","305.1298966814823","0.8075189784621011","982.5076508741655","188.93048016196119","0","0","0","0","25.402442760883734"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","6","305.1298960032645","0.8075247830491954","982.5076530580031","188.9291216865821","0","0","0","0","25.402457435675323"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","6","305.1298953277801","0.8075269481167945","982.5076552330394","188.92861472881054","0","0","0","0","25.4024642721265"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","6","305.1298953256705","0.8075273482795967","982.5076552398324","188.9285211056548","0","0","0","0","25.4024651397744"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","6","305.12989486373203","0.8075293413615754","982.507656727258","188.9280545207512","0","0","0","0","25.402470917404532"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","6","305.12989496919425","0.8075303114025477","982.5076563876734","188.92782763735127","0","0","0","0","25.402472663995365"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","6","305.12989260601705","0.8075456981752607","982.5076639970221","188.92422639083583","0","0","0","0","25.402513386865042"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","6","305.12813587124947","0.8076207257703051","982.5133206545694","188.90558781798202","0","0","0","0","25.40834143648452"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","7","305.12657832779803","0.8076169598706598","982.5183359737756","188.90550439695085","0","0","0","0","25.41335752283166"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","7","305.12813574563046","0.8076220922466874","982.5133210590633","188.90526811668084","0","0","0","0","25.408344780957698"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","8","305.1265774466161","0.8076221279542581","982.5183388112123","188.9042950194511","0","0","0","0","25.413371481758052"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","8","305.1265765731367","0.8076275975445131","982.518341623847","188.9030151401676","0","0","0","0","25.41338606429764"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","8","305.12657657459044","0.8076277929938043","982.5183416191659","188.90296942575083","0","0","0","0","25.41338648001254"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","7","305.1281335648813","0.8076331043279998","982.5133280810805","188.90269104234315","0","0","0","0","25.40837550198155"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","7","305.12813358739754","0.8076340869999972","982.5133280085781","188.9024612128578","0","0","0","0","25.40837754302738"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","7","305.1281332412978","0.8076342007658225","982.5133291230202","188.90243438921132","0","0","0","0","25.408378904144097"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","7","305.1281333043375","0.8076344386029304","982.5133289200323","188.9023787990994","0","0","0","0","25.408379212372157"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","8","305.12657599525807","0.8076308196057992","982.5183434846365","188.90226114958622","0","0","0","0","25.41339485890128"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","8","305.1265758949321","0.807631829181948","982.5183438076896","188.90202495114357","0","0","0","0","25.413397354077535"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","7","305.12813110128633","0.8076471342267395","982.5133360138625","188.8994080276303","0","0","0","0","25.408413626129352"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","8","305.1265737107768","0.8076438231249784","982.5183508407468","188.89921830279397","0","0","0","0","25.4134301977834"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","8","305.1233249619457","0.8077977546097456","982.5288120381798","188.8612113742217","0","0","0","0","25.42424095431492"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","9","305.1233228285958","0.8078100369080352","982.5288189077881","188.858338525034","0","0","0","0","25.424274249085528"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","9","305.1233228471697","0.807810370083558","982.5288188479783","188.8582606432797","0","0","0","0","25.424274905656503"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","9","305.1233229613639","0.8078104482289439","982.5288184802612","188.8582424443265","0","0","0","0","25.42427470533911"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","9","305.1233226696176","0.8078116003994382","982.5288194197145","188.85797289785356","0","0","0","0","25.424278124168048"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","9","305.12332231822256","0.8078137476890285","982.5288205512431","188.85747066765762","0","0","0","0","25.42428387538181"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","9","305.12331982675755","0.8078278991450007","982.5288285740195","188.8541607375147","0","0","0","0","25.42432234433512"
"clean_P620_rho0p24","620.0","148.79999999999998","322.40000000000003","0.0","0.0","11","305.1187104159511","0.8078384623055523","982.5436715805132","188.84883838357322","0","0","0","0","25.439214309274032"
"clean_P620_rho0p28","620.0","173.60000000000002","272.79999999999995","0.0","0.0","11","305.11870952994127","0.807841412380704","982.5436744336433","188.84814819703178","0","0","0","0","25.439223511286297"
"clean_P620_rho0p38","620.0","235.6","148.8","0.0","0.0","10","305.11870941821826","0.8078420310248291","982.543674793414","188.84800350827524","0","0","0","0","25.43922520202159"
"clean_P620_rho0p16","620.0","99.2","421.6","0.0","0.0","11","305.1187093120467","0.8078453357027536","982.5436751353078","188.847230916188","0","0","0","0","25.439232650861975"
"clean_P620_rho0p36","620.0","223.2","173.60000000000002","0.0","0.0","11","305.11870876097674","0.8078477076216115","982.5436769098638","188.84667610141412","0","0","0","0","25.43923952908509"
"clean_P620_rho0p20","620.0","124.0","372.0","0.0","0.0","11","305.1187085298472","0.8078484905975511","982.5436776541477","188.84649292601657","0","0","0","0","25.439241958378275"
"clean_P620_rho0p32","620.0","198.4","223.2","0.0","0.0","11","305.11870493278127","0.8078687848617225","982.5436892374242","188.84174673552116","0","0","0","0","25.43929720188304"
